split,class_id,class_label,path,ok,reason
train,8,গ,D:\BdSL\dataset_224\train\8\9_43.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_44.jpg,1,
train,8,গ,D:\BdSL\dataset_224\train\8\9_45.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_46.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_47.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_48.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_5.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_51.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_52.jpg,1,
train,8,গ,D:\BdSL\dataset_224\train\8\9_53.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_54.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_55.jpg,1,
train,8,গ,D:\BdSL\dataset_224\train\8\9_56.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_57.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_58.jpg,1,
train,8,গ,D:\BdSL\dataset_224\train\8\9_59.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_60.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_7.jpg,0,no_hand_detected
train,8,গ,D:\BdSL\dataset_224\train\8\9_8.jpg,1,
train,8,গ,D:\BdSL\dataset_224\train\8\9_9.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_1.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_10.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_100.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_101.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_102.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_103.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_104.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_105.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_106.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_107.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_108.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_109.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_11.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_110.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_111.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_112.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_113.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_114.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_115.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_116.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_117.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_118.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_119.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_12.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_120.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_13.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_15.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_16.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_17.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_18.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_181.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_182.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_183.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_184.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_185.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_186.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_187.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_188.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_189.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_19.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_190.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_191.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_192.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_193.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_194.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_195.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_196.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_197.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_198.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_199.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_2.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_20.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_200.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_201.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_202.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_203.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_204.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_205.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_206.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_207.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_208.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_209.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_21.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_210.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_211.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_212.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_213.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_214.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_215.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_216.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_217.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_218.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_219.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_22.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_220.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_221.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_222.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_223.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_224.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_225.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_226.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_227.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_228.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_229.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_23.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_230.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_231.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_232.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_233.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_234.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_235.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_236.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_237.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_238.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_239.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_24.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_240.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_241.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_242.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_243.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_244.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_245.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_246.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_247.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_248.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_249.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_25.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_250.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_251.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_252.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_253.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_254.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_255.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_256.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_257.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_258.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_259.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_26.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_260.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_261.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_262.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_263.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_264.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_265.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_266.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_267.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_268.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_269.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_27.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_270.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_271.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_272.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_273.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_274.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_275.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_276.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_277.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_278.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_279.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_28.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_280.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_281.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_282.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_283.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_284.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_285.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_286.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_287.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_288.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_289.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_29.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_290.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_291.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_292.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_293.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_294.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_295.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_296.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_297.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_298.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_299.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_3.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_30.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_300.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_301.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_302.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_303.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_304.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_305.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_31.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_32.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_33.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_34.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_35.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_36.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_37.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_38.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_39.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_4.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_40.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_41.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_42.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_43.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_44.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_46.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_47.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_48.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_49.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_5.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_50.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_51.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_52.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_53.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_54.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_55.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_56.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_57.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_58.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_59.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_6.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_60.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_61.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_62.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_63.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_64.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_65.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_66.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_68.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_69.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_7.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_70.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_71.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_72.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_73.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_74.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_75.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_76.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_77.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_78.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_79.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_8.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_80.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_81.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_82.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_83.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_84.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_85.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_86.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_87.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_88.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_89.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_9.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_90.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_91.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_92.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_93.jpg,0,no_hand_detected
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_94.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_95.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_96.jpg,1,
train,9,ঘ,D:\BdSL\dataset_224\train\9\10_99.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_1.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_100.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_101.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_102.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_103.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_104.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_105.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_106.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_107.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_108.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_109.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_110.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_111.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_112.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_113.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_114.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_115.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_116.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_117.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_118.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_119.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_120.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_121.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_122.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_123.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_124.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_125.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_126.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_127.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_128.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_129.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_130.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_131.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_132.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_133.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_134.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_135.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_136.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_137.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_138.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_139.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_140.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_141.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_142.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_143.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_144.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_145.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_146.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_147.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_148.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_149.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_150.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_151.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_152.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_153.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_154.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_155.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_156.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_157.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_158.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_159.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_160.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_161.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_162.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_163.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_164.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_165.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_166.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_167.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_168.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_169.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_170.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_171.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_172.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_173.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_174.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_175.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_176.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_177.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_178.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_179.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_180.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_181.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_182.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_183.jpg,1,
train,10,চ,D:\BdSL\dataset_224\train\10\11_184.jpg,0,no_hand_detected
train,10,চ,D:\BdSL\dataset_224\train\10\11_185.jpg,0,no_hand_detected
